date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
2020-02-15,1.04,1.01,1.03,1.03,1.0,0.99
2020-02-16,1.01,1.0,0.98,1.02,1.0,1.0
2020-02-17,1.0,1.01,1.01,1.02,1.01,1.0
2020-02-18,1.0,1.0,1.0,1.01,1.01,1.0
2020-02-19,1.0,0.99,1.0,1.0,1.01,1.01
2020-02-20,1.0,0.99,0.99,1.03,1.0,1.0
2020-02-21,0.99,0.98,1.01,1.01,1.01,1.01
2020-02-22,1.01,0.99,1.03,1.04,1.0,1.0
2020-02-23,0.99,0.98,1.0,1.0,1.0,1.0
2020-02-24,0.99,0.99,1.01,1.01,0.99,1.0
2020-02-25,1.01,1.0,1.01,1.0,1.0,1.0
2020-02-26,1.0,0.99,1.01,0.99,1.0,1.0
2020-02-27,1.0,1.0,0.99,1.02,1.0,1.0
2020-02-28,1.02,1.02,1.01,1.02,1.01,1.0
2020-02-29,1.06,1.05,1.05,1.06,1.02,0.99
2020-03-01,1.05,1.06,0.97,1.03,1.01,1.0
2020-03-02,1.02,1.04,0.99,1.01,1.02,1.0
2020-03-03,1.02,1.03,0.99,1.01,1.02,1.0
2020-03-04,1.01,1.03,0.98,1.01,1.02,1.0
2020-03-05,1.0,1.04,0.97,1.0,1.03,1.0
2020-03-06,1.0,1.02,1.0,1.01,1.04,1.0
2020-03-07,1.03,1.03,1.01,1.03,1.02,1.0
2020-03-08,1.05,1.05,0.94,0.97,1.03,1.01
2020-03-09,0.97,1.02,0.97,0.99,1.02,1.0
2020-03-10,0.97,1.02,0.96,0.98,1.02,1.0
2020-03-11,0.94,1.0,0.95,0.95,1.01,1.01
2020-03-12,0.92,1.05,0.91,0.9299999999999999,0.99,1.03
2020-03-13,0.9,1.01,0.91,0.91,0.98,1.04
2020-03-14,0.89,1.0,0.89,0.9,0.97,1.04
2020-03-15,0.83,1.12,0.78,0.84,0.99,1.05
2020-03-16,0.51,1.01,0.62,0.64,0.56,1.19
2020-03-17,0.22999999999999998,0.53,0.33999999999999997,0.24,0.31000000000000005,1.35
2020-03-18,0.19999999999999996,0.45999999999999996,0.30000000000000004,0.18000000000000005,0.27,1.38
2020-03-19,0.17000000000000004,0.4,0.27,0.17000000000000004,0.24,1.4
2020-03-20,0.16000000000000003,0.39,0.25,0.16000000000000003,0.24,1.42
2020-03-21,0.16000000000000003,0.39,0.24,0.16000000000000003,0.30000000000000004,1.3599999999999999
2020-03-22,0.16000000000000003,0.39,0.22999999999999998,0.16000000000000003,0.43000000000000005,1.29
2020-03-23,0.18000000000000005,0.39,0.27,0.16000000000000003,0.24,1.4
2020-03-24,0.17000000000000004,0.39,0.26,0.15000000000000002,0.24,1.4
2020-03-25,0.17000000000000004,0.4,0.26,0.15000000000000002,0.24,1.4
2020-03-26,0.18000000000000005,0.43000000000000005,0.27,0.16000000000000003,0.24,1.4
2020-03-27,0.18999999999999995,0.43999999999999995,0.28,0.17000000000000004,0.26,1.41
2020-03-28,0.18000000000000005,0.43999999999999995,0.26,0.18000000000000005,0.31999999999999995,1.35
2020-03-29,0.18000000000000005,0.43000000000000005,0.24,0.17000000000000004,0.44999999999999996,1.29
2020-03-30,0.19999999999999996,0.43000000000000005,0.29000000000000004,0.18000000000000005,0.27,1.38
2020-03-31,0.18999999999999995,0.43999999999999995,0.28,0.17000000000000004,0.26,1.38
2020-04-01,0.18999999999999995,0.43000000000000005,0.28,0.16000000000000003,0.25,1.3900000000000001
2020-04-02,0.18999999999999995,0.43999999999999995,0.28,0.16000000000000003,0.25,1.4
2020-04-03,0.17000000000000004,0.43000000000000005,0.25,0.15000000000000002,0.25,1.41
2020-04-04,0.15000000000000002,0.36,0.20999999999999996,0.14,0.29000000000000004,1.3599999999999999
2020-04-05,0.050000000000000044,0.050000000000000044,0.10999999999999999,0.06999999999999995,0.25,1.34
2020-04-06,0.19999999999999996,0.47,0.28,0.17000000000000004,0.25,1.3900000000000001
2020-04-07,0.17000000000000004,0.4,0.25,0.15000000000000002,0.24,1.3900000000000001
2020-04-08,0.24,0.61,0.31000000000000005,0.18999999999999995,0.26,1.3599999999999999
2020-04-09,0.050000000000000044,0.050000000000000044,0.10999999999999999,0.06000000000000005,0.09999999999999998,1.48
2020-04-10,0.040000000000000036,0.050000000000000044,0.09999999999999998,0.050000000000000044,0.09999999999999998,1.51
2020-04-11,0.18999999999999995,0.49,0.28,0.18999999999999995,0.32999999999999996,1.34
2020-04-12,0.050000000000000044,0.050000000000000044,0.10999999999999999,0.06999999999999995,0.25,1.34
2020-04-13,0.21999999999999997,0.5,0.31999999999999995,0.19999999999999996,0.28,1.37
2020-04-14,0.19999999999999996,0.43999999999999995,0.28,0.17000000000000004,0.26,1.38
2020-04-15,0.18999999999999995,0.41000000000000003,0.28,0.17000000000000004,0.26,1.3900000000000001
2020-04-16,0.18000000000000005,0.4,0.27,0.17000000000000004,0.26,1.4
2020-04-17,0.18000000000000005,0.41000000000000003,0.27,0.17000000000000004,0.27,1.41
2020-04-18,0.18999999999999995,0.41000000000000003,0.28,0.19999999999999996,0.33999999999999997,1.34
2020-04-19,0.050000000000000044,0.050000000000000044,0.10999999999999999,0.06999999999999995,0.26,1.34
2020-04-20,0.21999999999999997,0.45999999999999996,0.31000000000000005,0.19999999999999996,0.28,1.37
2020-04-21,0.16000000000000003,0.32999999999999996,0.24,0.16000000000000003,0.24,1.3900000000000001
2020-04-22,0.19999999999999996,0.4,0.28,0.18000000000000005,0.27,1.3900000000000001
2020-04-23,0.18999999999999995,0.39,0.27,0.18000000000000005,0.26,1.3900000000000001
